3.185172376093760249e+00,8.408580706236534752e-02,8.611153271885996219e-02,4.561831399369111750e-01,2.702187063252495136e+00,2.477934309293596016e+01,2.400000000000000000e+02,2.400000000000000000e+02
1.051509230685951479e+00,8.051186615921324119e-02,7.975090837499010377e-02,5.326585168149904348e-01,2.227261810123309260e+00,2.338042941681487719e+01,1.131740961605100892e+02,2.400000000000000000e+02
3.188783196189433511e+00,1.489584571227169363e-01,1.466967826581822010e-01,6.067705368113820441e-01,2.685229839560633991e+00,1.885350730493337323e+01,4.355187471674435074e+01,2.400000000000000000e+02
4.715053409672691487e-01,6.216754053366457811e-02,6.039094209336326458e-02,8.920217806862638099e-01,1.667969575501047075e+00,2.735213027487407089e+01,9.226633140666429256e+01,2.400000000000000000e+02
1.706812454342980345e+00,6.586157462334085722e-02,6.920388506387098460e-02,3.946168549391586566e-01,2.980474068563125911e+00,1.260065462006423331e+01,4.815477196132997051e+01,2.400000000000000000e+02
4.372656187721683102e-02,6.094802833225306665e-02,6.320023562026715058e-02,3.584815114178733775e-01,1.033849718000662277e+00,1.008686764083298293e+01,5.692464192299667047e+01,2.400000000000000000e+02
5.454191421877112589e-01,8.655494552840536926e-02,8.921236690821388038e-02,4.872567146867368137e-01,1.632232675061459304e+00,1.885405890581023414e+01,4.930206365475169150e+01,2.400000000000000000e+02
4.188024793766089715e-01,7.980281515574461082e-02,7.785000121839402709e-02,3.697398325621179538e-01,1.144496866687404690e+00,1.544916823306084552e+01,5.052270990899705794e+01,2.400000000000000000e+02
4.378283002915850375e-02,6.431619131399202161e-02,6.143639484525920125e-02,3.354008140031510266e-01,8.801791166897601215e-01,1.366670381818585156e+01,4.877054417671543973e+01,2.400000000000000000e+02
