2.400000000000000000e+02
2.400000000000000000e+02
2.400000000000000000e+02
2.400000000000000000e+02
6.714620389824995073e+01
3.651735507925013735e+01
1.684470571459348776e+01
9.423863891781138591e+00
3.805798066250645206e-01
